passengerCount,WIFIAPTag,slice10min
73.3,T1-3L-1<T1-3-95>,2016-09-14-15-4
83.3,T1-3L-1<T1-3-95>,2016-09-14-15-5
74.3,T1-3L-1<T1-3-95>,2016-09-14-16-0
82.7,T1-3L-1<T1-3-95>,2016-09-14-16-1
83.7,T1-3L-1<T1-3-95>,2016-09-14-16-2
84.0,T1-3L-1<T1-3-95>,2016-09-14-16-3
78.7,T1-3L-1<T1-3-95>,2016-09-14-16-4
65.3,T1-3L-1<T1-3-95>,2016-09-14-16-5
57.0,T1-3L-1<T1-3-95>,2016-09-14-17-0
69.3,T1-3L-1<T1-3-95>,2016-09-14-17-1
76.7,T1-3L-1<T1-3-95>,2016-09-14-17-2
81.3,T1-3L-1<T1-3-95>,2016-09-14-17-3
80.3,T1-3L-1<T1-3-95>,2016-09-14-17-4
85.7,T1-3L-1<T1-3-95>,2016-09-14-17-5
22.3,T1-3L-2<T1-3-90>,2016-09-14-15-0
14.7,T1-3L-2<T1-3-90>,2016-09-14-15-1
26.7,T1-3L-2<T1-3-90>,2016-09-14-15-2
27.3,T1-3L-2<T1-3-90>,2016-09-14-15-3
33.3,T1-3L-2<T1-3-90>,2016-09-14-15-4
24.3,T1-3L-2<T1-3-90>,2016-09-14-15-5
27.3,T1-3L-2<T1-3-90>,2016-09-14-16-0
29.0,T1-3L-2<T1-3-90>,2016-09-14-16-1
26.7,T1-3L-2<T1-3-90>,2016-09-14-16-2
15.7,T1-3L-2<T1-3-90>,2016-09-14-16-3
14.7,T1-3L-2<T1-3-90>,2016-09-14-16-4
10.7,T1-3L-2<T1-3-90>,2016-09-14-16-5
5.0,T1-3L-2<T1-3-90>,2016-09-14-17-0
7.7,T1-3L-2<T1-3-90>,2016-09-14-17-1
7.3,T1-3L-2<T1-3-90>,2016-09-14-17-2
11.0,T1-3L-2<T1-3-90>,2016-09-14-17-3
9.7,T1-3L-2<T1-3-90>,2016-09-14-17-4
25.0,T1-3L-2<T1-3-90>,2016-09-14-17-5
60.0,T1-3L-3<T1-3-91>,2016-09-14-15-0
59.7,T1-3L-3<T1-3-91>,2016-09-14-15-1
46.3,T1-3L-3<T1-3-91>,2016-09-14-15-2
43.3,T1-3L-3<T1-3-91>,2016-09-14-15-3
65.3,T1-3L-3<T1-3-91>,2016-09-14-15-4
66.7,T1-3L-3<T1-3-91>,2016-09-14-15-5
81.0,T1-3L-3<T1-3-91>,2016-09-14-16-0
67.7,T1-3L-3<T1-3-91>,2016-09-14-16-1
63.7,T1-3L-3<T1-3-91>,2016-09-14-16-2
70.7,T1-3L-3<T1-3-91>,2016-09-14-16-3
60.3,T1-3L-3<T1-3-91>,2016-09-14-16-4
38.7,T1-3L-3<T1-3-91>,2016-09-14-16-5
31.3,T1-3L-3<T1-3-91>,2016-09-14-17-0
46.3,T1-3L-3<T1-3-91>,2016-09-14-17-1
35.0,T1-3L-3<T1-3-91>,2016-09-14-17-2
38.7,T1-3L-3<T1-3-91>,2016-09-14-17-3
37.3,T1-3L-3<T1-3-91>,2016-09-14-17-4
34.7,T1-3L-3<T1-3-91>,2016-09-14-17-5
16.7,T1-3L-5<T1-3-92>,2016-09-14-15-0
13.7,T1-3L-5<T1-3-92>,2016-09-14-15-1
7.7,T1-3L-5<T1-3-92>,2016-09-14-15-2
17.0,T1-3L-5<T1-3-92>,2016-09-14-15-3
19.3,T1-3L-5<T1-3-92>,2016-09-14-15-4
10.7,T1-3L-5<T1-3-92>,2016-09-14-15-5
16.7,T1-3L-5<T1-3-92>,2016-09-14-16-0
15.0,T1-3L-5<T1-3-92>,2016-09-14-16-1
17.3,T1-3L-5<T1-3-92>,2016-09-14-16-2
26.3,T1-3L-5<T1-3-92>,2016-09-14-16-3
10.7,T1-3L-5<T1-3-92>,2016-09-14-16-4
15.0,T1-3L-5<T1-3-92>,2016-09-14-16-5
22.0,T1-3L-5<T1-3-92>,2016-09-14-17-0
15.7,T1-3L-5<T1-3-92>,2016-09-14-17-1
12.0,T1-3L-5<T1-3-92>,2016-09-14-17-2
21.0,T1-3L-5<T1-3-92>,2016-09-14-17-3
35.3,T1-3L-5<T1-3-92>,2016-09-14-17-4
44.3,T1-3L-5<T1-3-92>,2016-09-14-17-5
50.0,T1-3L-6<T1-3-88>,2016-09-14-15-0
41.3,T1-3L-6<T1-3-88>,2016-09-14-15-1
48.3,T1-3L-6<T1-3-88>,2016-09-14-15-2
45.3,T1-3L-6<T1-3-88>,2016-09-14-15-3
57.0,T1-3L-6<T1-3-88>,2016-09-14-15-4
55.3,T1-3L-6<T1-3-88>,2016-09-14-15-5
66.3,T1-3L-6<T1-3-88>,2016-09-14-16-0
59.0,T1-3L-6<T1-3-88>,2016-09-14-16-1
49.3,T1-3L-6<T1-3-88>,2016-09-14-16-2
55.0,T1-3L-6<T1-3-88>,2016-09-14-16-3
47.7,T1-3L-6<T1-3-88>,2016-09-14-16-4
65.3,T1-3L-6<T1-3-88>,2016-09-14-16-5
55.0,T1-3L-6<T1-3-88>,2016-09-14-17-0
57.0,T1-3L-6<T1-3-88>,2016-09-14-17-1
46.7,T1-3L-6<T1-3-88>,2016-09-14-17-2
50.0,T1-3L-6<T1-3-88>,2016-09-14-17-3
49.3,T1-3L-6<T1-3-88>,2016-09-14-17-4
58.7,T1-3L-6<T1-3-88>,2016-09-14-17-5
51.3,T1-3L-7<T1-3-96>,2016-09-14-15-0
55.3,T1-3L-7<T1-3-96>,2016-09-14-15-1
59.0,T1-3L-7<T1-3-96>,2016-09-14-15-2
52.3,T1-3L-7<T1-3-96>,2016-09-14-15-3
58.0,T1-3L-7<T1-3-96>,2016-09-14-15-4
62.7,T1-3L-7<T1-3-96>,2016-09-14-15-5
61.3,T1-3L-7<T1-3-96>,2016-09-14-16-0
58.3,T1-3L-7<T1-3-96>,2016-09-14-16-1
55.0,T1-3L-7<T1-3-96>,2016-09-14-16-2
48.0,T1-3L-7<T1-3-96>,2016-09-14-16-3
58.7,T1-3L-7<T1-3-96>,2016-09-14-16-4
63.7,T1-3L-7<T1-3-96>,2016-09-14-16-5
46.3,T1-3L-7<T1-3-96>,2016-09-14-17-0
43.3,T1-3L-7<T1-3-96>,2016-09-14-17-1
51.7,T1-3L-7<T1-3-96>,2016-09-14-17-2
67.3,T1-3L-7<T1-3-96>,2016-09-14-17-3
68.7,T1-3L-7<T1-3-96>,2016-09-14-17-4
86.3,T1-3L-7<T1-3-96>,2016-09-14-17-5
24.3,T1-3L-8<T1-3-94>,2016-09-14-15-0
30.0,T1-3L-8<T1-3-94>,2016-09-14-15-1
39.3,T1-3L-8<T1-3-94>,2016-09-14-15-2
39.0,T1-3L-8<T1-3-94>,2016-09-14-15-3
40.0,T1-3L-8<T1-3-94>,2016-09-14-15-4
42.0,T1-3L-8<T1-3-94>,2016-09-14-15-5
40.3,T1-3L-8<T1-3-94>,2016-09-14-16-0
36.3,T1-3L-8<T1-3-94>,2016-09-14-16-1
25.3,T1-3L-8<T1-3-94>,2016-09-14-16-2
23.7,T1-3L-8<T1-3-94>,2016-09-14-16-3
37.0,T1-3L-8<T1-3-94>,2016-09-14-16-4
32.0,T1-3L-8<T1-3-94>,2016-09-14-16-5
25.7,T1-3L-8<T1-3-94>,2016-09-14-17-0
39.3,T1-3L-8<T1-3-94>,2016-09-14-17-1
40.7,T1-3L-8<T1-3-94>,2016-09-14-17-2
37.7,T1-3L-8<T1-3-94>,2016-09-14-17-3
42.0,T1-3L-8<T1-3-94>,2016-09-14-17-4
48.0,T1-3L-8<T1-3-94>,2016-09-14-17-5
37.0,T1-F-03<T1-1E-08>,2016-09-14-15-0
56.7,T1-F-03<T1-1E-08>,2016-09-14-15-1
47.7,T1-F-03<T1-1E-08>,2016-09-14-15-2
44.7,T1-F-03<T1-1E-08>,2016-09-14-15-3
40.3,T1-F-03<T1-1E-08>,2016-09-14-15-4
31.3,T1-F-03<T1-1E-08>,2016-09-14-15-5
39.0,T1-F-03<T1-1E-08>,2016-09-14-16-0
38.3,T1-F-03<T1-1E-08>,2016-09-14-16-1
27.7,T1-F-03<T1-1E-08>,2016-09-14-16-2
35.0,T1-F-03<T1-1E-08>,2016-09-14-16-3
38.7,T1-F-03<T1-1E-08>,2016-09-14-16-4
44.0,T1-F-03<T1-1E-08>,2016-09-14-16-5
46.0,T1-F-03<T1-1E-08>,2016-09-14-17-0
47.0,T1-F-03<T1-1E-08>,2016-09-14-17-1
35.7,T1-F-03<T1-1E-08>,2016-09-14-17-2
36.3,T1-F-03<T1-1E-08>,2016-09-14-17-3
27.3,T1-F-03<T1-1E-08>,2016-09-14-17-4
18.3,T1-F-03<T1-1E-08>,2016-09-14-17-5
137.7,T1-F-04<T1-1E-06>,2016-09-14-15-0
134.7,T1-F-04<T1-1E-06>,2016-09-14-15-1
108.0,T1-F-04<T1-1E-06>,2016-09-14-15-2
138.0,T1-F-04<T1-1E-06>,2016-09-14-15-3
123.0,T1-F-04<T1-1E-06>,2016-09-14-15-4
101.3,T1-F-04<T1-1E-06>,2016-09-14-15-5
109.7,T1-F-04<T1-1E-06>,2016-09-14-16-0
117.0,T1-F-04<T1-1E-06>,2016-09-14-16-1
122.0,T1-F-04<T1-1E-06>,2016-09-14-16-2
134.0,T1-F-04<T1-1E-06>,2016-09-14-16-3
116.3,T1-F-04<T1-1E-06>,2016-09-14-16-4
101.3,T1-F-04<T1-1E-06>,2016-09-14-16-5
111.0,T1-F-04<T1-1E-06>,2016-09-14-17-0
102.3,T1-F-04<T1-1E-06>,2016-09-14-17-1
142.7,T1-F-04<T1-1E-06>,2016-09-14-17-2
135.0,T1-F-04<T1-1E-06>,2016-09-14-17-3
133.3,T1-F-04<T1-1E-06>,2016-09-14-17-4
126.7,T1-F-04<T1-1E-06>,2016-09-14-17-5
120.3,T1-F-05<T1-1E-07>,2016-09-14-15-0
115.0,T1-F-05<T1-1E-07>,2016-09-14-15-1
144.7,T1-F-05<T1-1E-07>,2016-09-14-15-2
122.0,T1-F-05<T1-1E-07>,2016-09-14-15-3
131.0,T1-F-05<T1-1E-07>,2016-09-14-15-4
124.3,T1-F-05<T1-1E-07>,2016-09-14-15-5
114.0,T1-F-05<T1-1E-07>,2016-09-14-16-0
107.7,T1-F-05<T1-1E-07>,2016-09-14-16-1
95.7,T1-F-05<T1-1E-07>,2016-09-14-16-2
121.0,T1-F-05<T1-1E-07>,2016-09-14-16-3
142.0,T1-F-05<T1-1E-07>,2016-09-14-16-4
114.3,T1-F-05<T1-1E-07>,2016-09-14-16-5
120.0,T1-F-05<T1-1E-07>,2016-09-14-17-0
134.0,T1-F-05<T1-1E-07>,2016-09-14-17-1
149.7,T1-F-05<T1-1E-07>,2016-09-14-17-2
139.7,T1-F-05<T1-1E-07>,2016-09-14-17-3
123.7,T1-F-05<T1-1E-07>,2016-09-14-17-4
115.3,T1-F-05<T1-1E-07>,2016-09-14-17-5
125.7,T1-F-06<T1-BC-01>,2016-09-14-15-0
110.3,T1-F-06<T1-BC-01>,2016-09-14-15-1
145.3,T1-F-06<T1-BC-01>,2016-09-14-15-2
155.7,T1-F-06<T1-BC-01>,2016-09-14-15-3
117.0,T1-F-06<T1-BC-01>,2016-09-14-15-4
105.0,T1-F-06<T1-BC-01>,2016-09-14-15-5
102.7,T1-F-06<T1-BC-01>,2016-09-14-16-0
91.7,T1-F-06<T1-BC-01>,2016-09-14-16-1
84.0,T1-F-06<T1-BC-01>,2016-09-14-16-2
86.0,T1-F-06<T1-BC-01>,2016-09-14-16-3
94.3,T1-F-06<T1-BC-01>,2016-09-14-16-4
89.3,T1-F-06<T1-BC-01>,2016-09-14-16-5
101.0,T1-F-06<T1-BC-01>,2016-09-14-17-0
97.3,T1-F-06<T1-BC-01>,2016-09-14-17-1
85.7,T1-F-06<T1-BC-01>,2016-09-14-17-2
94.3,T1-F-06<T1-BC-01>,2016-09-14-17-3
113.0,T1-F-06<T1-BC-01>,2016-09-14-17-4
114.3,T1-F-06<T1-BC-01>,2016-09-14-17-5
78.3,T1-F-07<T1-BD-02>,2016-09-14-15-0
66.0,T1-F-07<T1-BD-02>,2016-09-14-15-1
66.0,T1-F-07<T1-BD-02>,2016-09-14-15-2
87.7,T1-F-07<T1-BD-02>,2016-09-14-15-3
62.0,T1-F-07<T1-BD-02>,2016-09-14-15-4
74.7,T1-F-07<T1-BD-02>,2016-09-14-15-5
64.7,T1-F-07<T1-BD-02>,2016-09-14-16-0
65.7,T1-F-07<T1-BD-02>,2016-09-14-16-1
63.7,T1-F-07<T1-BD-02>,2016-09-14-16-2
75.7,T1-F-07<T1-BD-02>,2016-09-14-16-3
69.3,T1-F-07<T1-BD-02>,2016-09-14-16-4
66.3,T1-F-07<T1-BD-02>,2016-09-14-16-5
59.0,T1-F-07<T1-BD-02>,2016-09-14-17-0
56.7,T1-F-07<T1-BD-02>,2016-09-14-17-1
73.3,T1-F-07<T1-BD-02>,2016-09-14-17-2
59.7,T1-F-07<T1-BD-02>,2016-09-14-17-3
71.7,T1-F-07<T1-BD-02>,2016-09-14-17-4
54.0,T1-F-07<T1-BD-02>,2016-09-14-17-5
61.7,T1-F-08<T1-BD-01>,2016-09-14-15-0
76.7,T1-F-08<T1-BD-01>,2016-09-14-15-1
65.0,T1-F-08<T1-BD-01>,2016-09-14-15-2
70.7,T1-F-08<T1-BD-01>,2016-09-14-15-3
70.3,T1-F-08<T1-BD-01>,2016-09-14-15-4
75.3,T1-F-08<T1-BD-01>,2016-09-14-15-5
63.7,T1-F-08<T1-BD-01>,2016-09-14-16-0
69.0,T1-F-08<T1-BD-01>,2016-09-14-16-1
53.0,T1-F-08<T1-BD-01>,2016-09-14-16-2
61.3,T1-F-08<T1-BD-01>,2016-09-14-16-3
57.7,T1-F-08<T1-BD-01>,2016-09-14-16-4
63.3,T1-F-08<T1-BD-01>,2016-09-14-16-5
39.7,T1-F-08<T1-BD-01>,2016-09-14-17-0
53.7,T1-F-08<T1-BD-01>,2016-09-14-17-1
63.0,T1-F-08<T1-BD-01>,2016-09-14-17-2
56.3,T1-F-08<T1-BD-01>,2016-09-14-17-3
66.3,T1-F-08<T1-BD-01>,2016-09-14-17-4
67.3,T1-F-08<T1-BD-01>,2016-09-14-17-5
49.7,T1-ZJF-1,2016-09-14-15-0
39.7,T1-ZJF-1,2016-09-14-15-1
33.7,T1-ZJF-1,2016-09-14-15-2
27.7,T1-ZJF-1,2016-09-14-15-3
38.3,T1-ZJF-1,2016-09-14-15-4
34.7,T1-ZJF-1,2016-09-14-15-5
35.7,T1-ZJF-1,2016-09-14-16-0
42.0,T1-ZJF-1,2016-09-14-16-1
32.7,T1-ZJF-1,2016-09-14-16-2
31.7,T1-ZJF-1,2016-09-14-16-3
50.0,T1-ZJF-1,2016-09-14-16-4
45.3,T1-ZJF-1,2016-09-14-16-5
65.0,T1-ZJF-1,2016-09-14-17-0
53.7,T1-ZJF-1,2016-09-14-17-1
49.0,T1-ZJF-1,2016-09-14-17-2
57.3,T1-ZJF-1,2016-09-14-17-3
64.3,T1-ZJF-1,2016-09-14-17-4
61.0,T1-ZJF-1,2016-09-14-17-5
9.3,T1-ZJF-2,2016-09-14-15-0
10.7,T1-ZJF-2,2016-09-14-15-1
16.3,T1-ZJF-2,2016-09-14-15-2
5.7,T1-ZJF-2,2016-09-14-15-3
8.0,T1-ZJF-2,2016-09-14-15-4
7.7,T1-ZJF-2,2016-09-14-15-5
12.3,T1-ZJF-2,2016-09-14-16-0
9.0,T1-ZJF-2,2016-09-14-16-1
13.3,T1-ZJF-2,2016-09-14-16-2
7.3,T1-ZJF-2,2016-09-14-16-3
9.0,T1-ZJF-2,2016-09-14-16-4
2.7,T1-ZJF-2,2016-09-14-16-5
11.0,T1-ZJF-2,2016-09-14-17-0
14.7,T1-ZJF-2,2016-09-14-17-1
11.0,T1-ZJF-2,2016-09-14-17-2
9.0,T1-ZJF-2,2016-09-14-17-3
7.0,T1-ZJF-2,2016-09-14-17-4
10.7,T1-ZJF-2,2016-09-14-17-5
183.7,T1-ZJF-4,2016-09-14-15-0
204.0,T1-ZJF-4,2016-09-14-15-1
181.0,T1-ZJF-4,2016-09-14-15-2
171.7,T1-ZJF-4,2016-09-14-15-3
181.7,T1-ZJF-4,2016-09-14-15-4
220.7,T1-ZJF-4,2016-09-14-15-5
209.0,T1-ZJF-4,2016-09-14-16-0
210.3,T1-ZJF-4,2016-09-14-16-1
194.0,T1-ZJF-4,2016-09-14-16-2
198.0,T1-ZJF-4,2016-09-14-16-3
188.3,T1-ZJF-4,2016-09-14-16-4
178.0,T1-ZJF-4,2016-09-14-16-5
185.0,T1-ZJF-4,2016-09-14-17-0
165.7,T1-ZJF-4,2016-09-14-17-1
116.3,T1-ZJF-4,2016-09-14-17-2
103.3,T1-ZJF-4,2016-09-14-17-3
99.0,T1-ZJF-4,2016-09-14-17-4
120.3,T1-ZJF-4,2016-09-14-17-5
60.7,T1-ZJF-5,2016-09-14-15-0
49.3,T1-ZJF-5,2016-09-14-15-1
49.3,T1-ZJF-5,2016-09-14-15-2
61.3,T1-ZJF-5,2016-09-14-15-3
60.7,T1-ZJF-5,2016-09-14-15-4
46.3,T1-ZJF-5,2016-09-14-15-5
39.0,T1-ZJF-5,2016-09-14-16-0
50.3,T1-ZJF-5,2016-09-14-16-1
55.0,T1-ZJF-5,2016-09-14-16-2
50.0,T1-ZJF-5,2016-09-14-16-3
36.3,T1-ZJF-5,2016-09-14-16-4
40.7,T1-ZJF-5,2016-09-14-16-5
48.0,T1-ZJF-5,2016-09-14-17-0
27.3,T1-ZJF-5,2016-09-14-17-1
33.3,T1-ZJF-5,2016-09-14-17-2
43.3,T1-ZJF-5,2016-09-14-17-3
54.0,T1-ZJF-5,2016-09-14-17-4
53.3,T1-ZJF-5,2016-09-14-17-5
49.3,W1-1A-1<W1-1-01>,2016-09-14-15-0
73.7,W1-1A-1<W1-1-01>,2016-09-14-15-1
55.7,W1-1A-1<W1-1-01>,2016-09-14-15-2
74.7,W1-1A-1<W1-1-01>,2016-09-14-15-3
63.0,W1-1A-1<W1-1-01>,2016-09-14-15-4
63.0,W1-1A-1<W1-1-01>,2016-09-14-15-5
43.3,W1-1A-1<W1-1-01>,2016-09-14-16-0
50.7,W1-1A-1<W1-1-01>,2016-09-14-16-1
50.3,W1-1A-1<W1-1-01>,2016-09-14-16-2
25.7,W1-1A-1<W1-1-01>,2016-09-14-16-3
24.3,W1-1A-1<W1-1-01>,2016-09-14-16-4
43.7,W1-1A-1<W1-1-01>,2016-09-14-16-5
45.0,W1-1A-1<W1-1-01>,2016-09-14-17-0
57.7,W1-1A-1<W1-1-01>,2016-09-14-17-1
38.3,W1-1A-1<W1-1-01>,2016-09-14-17-2
56.0,W1-1A-1<W1-1-01>,2016-09-14-17-3
68.0,W1-1A-1<W1-1-01>,2016-09-14-17-4
81.3,W1-1A-1<W1-1-01>,2016-09-14-17-5
183.0,W1-1A-2<W1-1-02>,2016-09-14-15-0
198.7,W1-1A-2<W1-1-02>,2016-09-14-15-1
219.3,W1-1A-2<W1-1-02>,2016-09-14-15-2
186.7,W1-1A-2<W1-1-02>,2016-09-14-15-3
191.0,W1-1A-2<W1-1-02>,2016-09-14-15-4
163.0,W1-1A-2<W1-1-02>,2016-09-14-15-5
172.3,W1-1A-2<W1-1-02>,2016-09-14-16-0
150.7,W1-1A-2<W1-1-02>,2016-09-14-16-1
146.7,W1-1A-2<W1-1-02>,2016-09-14-16-2
137.3,W1-1A-2<W1-1-02>,2016-09-14-16-3
119.0,W1-1A-2<W1-1-02>,2016-09-14-16-4
110.7,W1-1A-2<W1-1-02>,2016-09-14-16-5
130.3,W1-1A-2<W1-1-02>,2016-09-14-17-0
121.7,W1-1A-2<W1-1-02>,2016-09-14-17-1
126.3,W1-1A-2<W1-1-02>,2016-09-14-17-2
138.3,W1-1A-2<W1-1-02>,2016-09-14-17-3
155.0,W1-1A-2<W1-1-02>,2016-09-14-17-4
142.7,W1-1A-2<W1-1-02>,2016-09-14-17-5
209.3,W1-1A-3<W1-1-03>,2016-09-14-15-0
229.3,W1-1A-3<W1-1-03>,2016-09-14-15-1
265.3,W1-1A-3<W1-1-03>,2016-09-14-15-2
237.3,W1-1A-3<W1-1-03>,2016-09-14-15-3
208.3,W1-1A-3<W1-1-03>,2016-09-14-15-4
200.0,W1-1A-3<W1-1-03>,2016-09-14-15-5
212.0,W1-1A-3<W1-1-03>,2016-09-14-16-0
200.3,W1-1A-3<W1-1-03>,2016-09-14-16-1
222.3,W1-1A-3<W1-1-03>,2016-09-14-16-2
198.7,W1-1A-3<W1-1-03>,2016-09-14-16-3
124.3,W1-1A-3<W1-1-03>,2016-09-14-16-4
95.7,W1-1A-3<W1-1-03>,2016-09-14-16-5
117.0,W1-1A-3<W1-1-03>,2016-09-14-17-0
145.0,W1-1A-3<W1-1-03>,2016-09-14-17-1
163.7,W1-1A-3<W1-1-03>,2016-09-14-17-2
144.3,W1-1A-3<W1-1-03>,2016-09-14-17-3
134.7,W1-1A-3<W1-1-03>,2016-09-14-17-4
131.3,W1-1A-3<W1-1-03>,2016-09-14-17-5
123.0,W1-1A-4<W1-1-04>,2016-09-14-15-0
131.0,W1-1A-4<W1-1-04>,2016-09-14-15-1
167.3,W1-1A-4<W1-1-04>,2016-09-14-15-2
186.7,W1-1A-4<W1-1-04>,2016-09-14-15-3
176.7,W1-1A-4<W1-1-04>,2016-09-14-15-4
109.7,W1-1A-4<W1-1-04>,2016-09-14-15-5
97.3,W1-1A-4<W1-1-04>,2016-09-14-16-0
114.7,W1-1A-4<W1-1-04>,2016-09-14-16-1
100.3,W1-1A-4<W1-1-04>,2016-09-14-16-2
98.7,W1-1A-4<W1-1-04>,2016-09-14-16-3
78.3,W1-1A-4<W1-1-04>,2016-09-14-16-4
82.7,W1-1A-4<W1-1-04>,2016-09-14-16-5
114.3,W1-1A-4<W1-1-04>,2016-09-14-17-0
151.7,W1-1A-4<W1-1-04>,2016-09-14-17-1
146.0,W1-1A-4<W1-1-04>,2016-09-14-17-2
146.3,W1-1A-4<W1-1-04>,2016-09-14-17-3
131.0,W1-1A-4<W1-1-04>,2016-09-14-17-4
109.3,W1-1A-4<W1-1-04>,2016-09-14-17-5
195.3,W1-1A-5<W1-1-05>,2016-09-14-15-0
231.7,W1-1A-5<W1-1-05>,2016-09-14-15-1
243.0,W1-1A-5<W1-1-05>,2016-09-14-15-2
283.0,W1-1A-5<W1-1-05>,2016-09-14-15-3
224.0,W1-1A-5<W1-1-05>,2016-09-14-15-4
203.7,W1-1A-5<W1-1-05>,2016-09-14-15-5
230.0,W1-1A-5<W1-1-05>,2016-09-14-16-0
219.0,W1-1A-5<W1-1-05>,2016-09-14-16-1
194.3,W1-1A-5<W1-1-05>,2016-09-14-16-2
150.7,W1-1A-5<W1-1-05>,2016-09-14-16-3
108.0,W1-1A-5<W1-1-05>,2016-09-14-16-4
135.3,W1-1A-5<W1-1-05>,2016-09-14-16-5
163.7,W1-1A-5<W1-1-05>,2016-09-14-17-0
196.7,W1-1A-5<W1-1-05>,2016-09-14-17-1
199.0,W1-1A-5<W1-1-05>,2016-09-14-17-2
203.3,W1-1A-5<W1-1-05>,2016-09-14-17-3
185.3,W1-1A-5<W1-1-05>,2016-09-14-17-4
144.7,W1-1A-5<W1-1-05>,2016-09-14-17-5
140.0,W1-2A-1<W1-2-11>,2016-09-14-15-0
150.7,W1-2A-1<W1-2-11>,2016-09-14-15-1
141.3,W1-2A-1<W1-2-11>,2016-09-14-15-2
118.3,W1-2A-1<W1-2-11>,2016-09-14-15-3
95.0,W1-2A-1<W1-2-11>,2016-09-14-15-4
103.7,W1-2A-1<W1-2-11>,2016-09-14-15-5
88.7,W1-2A-1<W1-2-11>,2016-09-14-16-0
102.0,W1-2A-1<W1-2-11>,2016-09-14-16-1
107.0,W1-2A-1<W1-2-11>,2016-09-14-16-2
106.3,W1-2A-1<W1-2-11>,2016-09-14-16-3
97.3,W1-2A-1<W1-2-11>,2016-09-14-16-4
73.7,W1-2A-1<W1-2-11>,2016-09-14-16-5
60.7,W1-2A-1<W1-2-11>,2016-09-14-17-0
75.3,W1-2A-1<W1-2-11>,2016-09-14-17-1
76.3,W1-2A-1<W1-2-11>,2016-09-14-17-2
77.7,W1-2A-1<W1-2-11>,2016-09-14-17-3
90.0,W1-2A-1<W1-2-11>,2016-09-14-17-4
85.3,W1-2A-1<W1-2-11>,2016-09-14-17-5
28.0,W1-2A-2<W1-2-12>,2016-09-14-15-0
38.3,W1-2A-2<W1-2-12>,2016-09-14-15-1
36.3,W1-2A-2<W1-2-12>,2016-09-14-15-2
36.7,W1-2A-2<W1-2-12>,2016-09-14-15-3
39.0,W1-2A-2<W1-2-12>,2016-09-14-15-4
38.7,W1-2A-2<W1-2-12>,2016-09-14-15-5
47.0,W1-2A-2<W1-2-12>,2016-09-14-16-0
55.0,W1-2A-2<W1-2-12>,2016-09-14-16-1
46.0,W1-2A-2<W1-2-12>,2016-09-14-16-2
54.0,W1-2A-2<W1-2-12>,2016-09-14-16-3
34.0,W1-2A-2<W1-2-12>,2016-09-14-16-4
37.3,W1-2A-2<W1-2-12>,2016-09-14-16-5
29.3,W1-2A-2<W1-2-12>,2016-09-14-17-0
28.3,W1-2A-2<W1-2-12>,2016-09-14-17-1
41.7,W1-2A-2<W1-2-12>,2016-09-14-17-2
34.7,W1-2A-2<W1-2-12>,2016-09-14-17-3
41.0,W1-2A-2<W1-2-12>,2016-09-14-17-4
47.7,W1-2A-2<W1-2-12>,2016-09-14-17-5
16.0,W1-2A-3<W1-2-13>,2016-09-14-15-0
22.0,W1-2A-3<W1-2-13>,2016-09-14-15-1
10.7,W1-2A-3<W1-2-13>,2016-09-14-15-2
6.0,W1-2A-3<W1-2-13>,2016-09-14-15-3
9.3,W1-2A-3<W1-2-13>,2016-09-14-15-4
7.7,W1-2A-3<W1-2-13>,2016-09-14-15-5
9.7,W1-2A-3<W1-2-13>,2016-09-14-16-0
9.0,W1-2A-3<W1-2-13>,2016-09-14-16-1
12.0,W1-2A-3<W1-2-13>,2016-09-14-16-2
7.7,W1-2A-3<W1-2-13>,2016-09-14-16-3
11.0,W1-2A-3<W1-2-13>,2016-09-14-16-4
9.3,W1-2A-3<W1-2-13>,2016-09-14-16-5
11.3,W1-2A-3<W1-2-13>,2016-09-14-17-0
10.0,W1-2A-3<W1-2-13>,2016-09-14-17-1
15.3,W1-2A-3<W1-2-13>,2016-09-14-17-2
13.3,W1-2A-3<W1-2-13>,2016-09-14-17-3
19.3,W1-2A-3<W1-2-13>,2016-09-14-17-4
12.7,W1-2A-3<W1-2-13>,2016-09-14-17-5
9.7,W1-2A-4<W1-2-14>,2016-09-14-15-0
14.7,W1-2A-4<W1-2-14>,2016-09-14-15-1
10.3,W1-2A-4<W1-2-14>,2016-09-14-15-2
5.7,W1-2A-4<W1-2-14>,2016-09-14-15-3
5.0,W1-2A-4<W1-2-14>,2016-09-14-15-4
3.7,W1-2A-4<W1-2-14>,2016-09-14-15-5
5.0,W1-2A-4<W1-2-14>,2016-09-14-16-0
2.7,W1-2A-4<W1-2-14>,2016-09-14-16-1
1.3,W1-2A-4<W1-2-14>,2016-09-14-16-2
3.0,W1-2A-4<W1-2-14>,2016-09-14-16-3
8.3,W1-2A-4<W1-2-14>,2016-09-14-16-4
6.7,W1-2A-4<W1-2-14>,2016-09-14-16-5
7.0,W1-2A-4<W1-2-14>,2016-09-14-17-0
2.3,W1-2A-4<W1-2-14>,2016-09-14-17-1
8.3,W1-2A-4<W1-2-14>,2016-09-14-17-2
22.7,W1-2A-4<W1-2-14>,2016-09-14-17-3
29.0,W1-2A-4<W1-2-14>,2016-09-14-17-4
15.3,W1-2A-4<W1-2-14>,2016-09-14-17-5
