passengerCount,WIFIAPTag,slice10min
13.2,T1-3H-3<T1-3-63>,2016-09-25-17-2
13.2,T1-3H-3<T1-3-63>,2016-09-25-17-3
13.8,T1-3H-3<T1-3-63>,2016-09-25-17-4
13.7,T1-3H-3<T1-3-63>,2016-09-25-17-5
14.8,T1-3H-4<T1-3-64>,2016-09-25-15-0
13.7,T1-3H-4<T1-3-64>,2016-09-25-15-1
13.1,T1-3H-4<T1-3-64>,2016-09-25-15-2
13.3,T1-3H-4<T1-3-64>,2016-09-25-15-3
14.1,T1-3H-4<T1-3-64>,2016-09-25-15-4
13.6,T1-3H-4<T1-3-64>,2016-09-25-15-5
14.8,T1-3H-4<T1-3-64>,2016-09-25-16-0
15.1,T1-3H-4<T1-3-64>,2016-09-25-16-1
15.1,T1-3H-4<T1-3-64>,2016-09-25-16-2
14.7,T1-3H-4<T1-3-64>,2016-09-25-16-3
15.4,T1-3H-4<T1-3-64>,2016-09-25-16-4
16.6,T1-3H-4<T1-3-64>,2016-09-25-16-5
16.1,T1-3H-4<T1-3-64>,2016-09-25-17-0
15.7,T1-3H-4<T1-3-64>,2016-09-25-17-1
16.6,T1-3H-4<T1-3-64>,2016-09-25-17-2
16.6,T1-3H-4<T1-3-64>,2016-09-25-17-3
16.0,T1-3H-4<T1-3-64>,2016-09-25-17-4
16.6,T1-3H-4<T1-3-64>,2016-09-25-17-5
39.3,T1-3H-5<T1-3-61>,2016-09-25-15-0
40.9,T1-3H-5<T1-3-61>,2016-09-25-15-1
40.9,T1-3H-5<T1-3-61>,2016-09-25-15-2
40.8,T1-3H-5<T1-3-61>,2016-09-25-15-3
41.3,T1-3H-5<T1-3-61>,2016-09-25-15-4
39.9,T1-3H-5<T1-3-61>,2016-09-25-15-5
39.2,T1-3H-5<T1-3-61>,2016-09-25-16-0
38.8,T1-3H-5<T1-3-61>,2016-09-25-16-1
37.9,T1-3H-5<T1-3-61>,2016-09-25-16-2
37.3,T1-3H-5<T1-3-61>,2016-09-25-16-3
38.7,T1-3H-5<T1-3-61>,2016-09-25-16-4
38.9,T1-3H-5<T1-3-61>,2016-09-25-16-5
38.1,T1-3H-5<T1-3-61>,2016-09-25-17-0
37.3,T1-3H-5<T1-3-61>,2016-09-25-17-1
38.1,T1-3H-5<T1-3-61>,2016-09-25-17-2
37.5,T1-3H-5<T1-3-61>,2016-09-25-17-3
38.1,T1-3H-5<T1-3-61>,2016-09-25-17-4
37.2,T1-3H-5<T1-3-61>,2016-09-25-17-5
88.4,T1-3H-5<T1-3-65>,2016-09-25-15-0
88.5,T1-3H-5<T1-3-65>,2016-09-25-15-1
87.6,T1-3H-5<T1-3-65>,2016-09-25-15-2
88.2,T1-3H-5<T1-3-65>,2016-09-25-15-3
87.3,T1-3H-5<T1-3-65>,2016-09-25-15-4
87.0,T1-3H-5<T1-3-65>,2016-09-25-15-5
86.7,T1-3H-5<T1-3-65>,2016-09-25-16-0
86.4,T1-3H-5<T1-3-65>,2016-09-25-16-1
86.6,T1-3H-5<T1-3-65>,2016-09-25-16-2
84.1,T1-3H-5<T1-3-65>,2016-09-25-16-3
83.0,T1-3H-5<T1-3-65>,2016-09-25-16-4
86.3,T1-3H-5<T1-3-65>,2016-09-25-16-5
86.2,T1-3H-5<T1-3-65>,2016-09-25-17-0
86.6,T1-3H-5<T1-3-65>,2016-09-25-17-1
83.1,T1-3H-5<T1-3-65>,2016-09-25-17-2
78.7,T1-3H-5<T1-3-65>,2016-09-25-17-3
79.0,T1-3H-5<T1-3-65>,2016-09-25-17-4
80.3,T1-3H-5<T1-3-65>,2016-09-25-17-5
19.3,T1-3I-1<T1-3-67>,2016-09-25-15-0
19.9,T1-3I-1<T1-3-67>,2016-09-25-15-1
20.7,T1-3I-1<T1-3-67>,2016-09-25-15-2
19.9,T1-3I-1<T1-3-67>,2016-09-25-15-3
19.9,T1-3I-1<T1-3-67>,2016-09-25-15-4
20.6,T1-3I-1<T1-3-67>,2016-09-25-15-5
20.1,T1-3I-1<T1-3-67>,2016-09-25-16-0
19.8,T1-3I-1<T1-3-67>,2016-09-25-16-1
19.2,T1-3I-1<T1-3-67>,2016-09-25-16-2
19.0,T1-3I-1<T1-3-67>,2016-09-25-16-3
18.4,T1-3I-1<T1-3-67>,2016-09-25-16-4
18.8,T1-3I-1<T1-3-67>,2016-09-25-16-5
19.1,T1-3I-1<T1-3-67>,2016-09-25-17-0
19.3,T1-3I-1<T1-3-67>,2016-09-25-17-1
19.0,T1-3I-1<T1-3-67>,2016-09-25-17-2
19.6,T1-3I-1<T1-3-67>,2016-09-25-17-3
20.0,T1-3I-1<T1-3-67>,2016-09-25-17-4
18.9,T1-3I-1<T1-3-67>,2016-09-25-17-5
19.3,T1-3I-2<T1-3-69>,2016-09-25-15-0
20.1,T1-3I-2<T1-3-69>,2016-09-25-15-1
20.7,T1-3I-2<T1-3-69>,2016-09-25-15-2
19.4,T1-3I-2<T1-3-69>,2016-09-25-15-3
19.4,T1-3I-2<T1-3-69>,2016-09-25-15-4
20.2,T1-3I-2<T1-3-69>,2016-09-25-15-5
20.0,T1-3I-2<T1-3-69>,2016-09-25-16-0
19.5,T1-3I-2<T1-3-69>,2016-09-25-16-1
18.9,T1-3I-2<T1-3-69>,2016-09-25-16-2
18.8,T1-3I-2<T1-3-69>,2016-09-25-16-3
18.2,T1-3I-2<T1-3-69>,2016-09-25-16-4
18.3,T1-3I-2<T1-3-69>,2016-09-25-16-5
19.1,T1-3I-2<T1-3-69>,2016-09-25-17-0
19.6,T1-3I-2<T1-3-69>,2016-09-25-17-1
19.2,T1-3I-2<T1-3-69>,2016-09-25-17-2
19.4,T1-3I-2<T1-3-69>,2016-09-25-17-3
19.4,T1-3I-2<T1-3-69>,2016-09-25-17-4
18.3,T1-3I-2<T1-3-69>,2016-09-25-17-5
9.6,T1-3I-3<T1-3-70>,2016-09-25-15-0
9.4,T1-3I-3<T1-3-70>,2016-09-25-15-1
8.8,T1-3I-3<T1-3-70>,2016-09-25-15-2
9.0,T1-3I-3<T1-3-70>,2016-09-25-15-3
8.8,T1-3I-3<T1-3-70>,2016-09-25-15-4
8.3,T1-3I-3<T1-3-70>,2016-09-25-15-5
8.8,T1-3I-3<T1-3-70>,2016-09-25-16-0
8.8,T1-3I-3<T1-3-70>,2016-09-25-16-1
9.2,T1-3I-3<T1-3-70>,2016-09-25-16-2
9.7,T1-3I-3<T1-3-70>,2016-09-25-16-3
9.4,T1-3I-3<T1-3-70>,2016-09-25-16-4
8.8,T1-3I-3<T1-3-70>,2016-09-25-16-5
9.5,T1-3I-3<T1-3-70>,2016-09-25-17-0
8.8,T1-3I-3<T1-3-70>,2016-09-25-17-1
8.9,T1-3I-3<T1-3-70>,2016-09-25-17-2
8.7,T1-3I-3<T1-3-70>,2016-09-25-17-3
8.7,T1-3I-3<T1-3-70>,2016-09-25-17-4
9.4,T1-3I-3<T1-3-70>,2016-09-25-17-5
18.2,T1-3I-4<T1-3-71>,2016-09-25-15-0
17.0,T1-3I-4<T1-3-71>,2016-09-25-15-1
16.2,T1-3I-4<T1-3-71>,2016-09-25-15-2
15.9,T1-3I-4<T1-3-71>,2016-09-25-15-3
15.5,T1-3I-4<T1-3-71>,2016-09-25-15-4
14.2,T1-3I-4<T1-3-71>,2016-09-25-15-5
15.7,T1-3I-4<T1-3-71>,2016-09-25-16-0
16.0,T1-3I-4<T1-3-71>,2016-09-25-16-1
16.1,T1-3I-4<T1-3-71>,2016-09-25-16-2
15.6,T1-3I-4<T1-3-71>,2016-09-25-16-3
15.1,T1-3I-4<T1-3-71>,2016-09-25-16-4
14.9,T1-3I-4<T1-3-71>,2016-09-25-16-5
17.1,T1-3I-4<T1-3-71>,2016-09-25-17-0
16.8,T1-3I-4<T1-3-71>,2016-09-25-17-1
17.1,T1-3I-4<T1-3-71>,2016-09-25-17-2
15.8,T1-3I-4<T1-3-71>,2016-09-25-17-3
14.9,T1-3I-4<T1-3-71>,2016-09-25-17-4
16.1,T1-3I-4<T1-3-71>,2016-09-25-17-5
108.9,T1-3J-1<T1-3-78>,2016-09-25-15-0
107.5,T1-3J-1<T1-3-78>,2016-09-25-15-1
106.5,T1-3J-1<T1-3-78>,2016-09-25-15-2
104.8,T1-3J-1<T1-3-78>,2016-09-25-15-3
106.2,T1-3J-1<T1-3-78>,2016-09-25-15-4
104.5,T1-3J-1<T1-3-78>,2016-09-25-15-5
107.0,T1-3J-1<T1-3-78>,2016-09-25-16-0
108.4,T1-3J-1<T1-3-78>,2016-09-25-16-1
110.1,T1-3J-1<T1-3-78>,2016-09-25-16-2
110.7,T1-3J-1<T1-3-78>,2016-09-25-16-3
111.8,T1-3J-1<T1-3-78>,2016-09-25-16-4
110.6,T1-3J-1<T1-3-78>,2016-09-25-16-5
112.1,T1-3J-1<T1-3-78>,2016-09-25-17-0
111.9,T1-3J-1<T1-3-78>,2016-09-25-17-1
109.1,T1-3J-1<T1-3-78>,2016-09-25-17-2
109.2,T1-3J-1<T1-3-78>,2016-09-25-17-3
110.0,T1-3J-1<T1-3-78>,2016-09-25-17-4
109.8,T1-3J-1<T1-3-78>,2016-09-25-17-5
35.7,T1-3J-2<T1-3-80>,2016-09-25-15-0
34.7,T1-3J-2<T1-3-80>,2016-09-25-15-1
32.2,T1-3J-2<T1-3-80>,2016-09-25-15-2
32.0,T1-3J-2<T1-3-80>,2016-09-25-15-3
32.9,T1-3J-2<T1-3-80>,2016-09-25-15-4
32.2,T1-3J-2<T1-3-80>,2016-09-25-15-5
33.4,T1-3J-2<T1-3-80>,2016-09-25-16-0
32.6,T1-3J-2<T1-3-80>,2016-09-25-16-1
33.7,T1-3J-2<T1-3-80>,2016-09-25-16-2
34.0,T1-3J-2<T1-3-80>,2016-09-25-16-3
35.9,T1-3J-2<T1-3-80>,2016-09-25-16-4
36.3,T1-3J-2<T1-3-80>,2016-09-25-16-5
36.2,T1-3J-2<T1-3-80>,2016-09-25-17-0
36.4,T1-3J-2<T1-3-80>,2016-09-25-17-1
38.5,T1-3J-2<T1-3-80>,2016-09-25-17-2
38.4,T1-3J-2<T1-3-80>,2016-09-25-17-3
38.7,T1-3J-2<T1-3-80>,2016-09-25-17-4
37.2,T1-3J-2<T1-3-80>,2016-09-25-17-5
15.1,T1-3J-3<T1-3-81>,2016-09-25-15-0
15.1,T1-3J-3<T1-3-81>,2016-09-25-15-1
14.8,T1-3J-3<T1-3-81>,2016-09-25-15-2
14.8,T1-3J-3<T1-3-81>,2016-09-25-15-3
14.0,T1-3J-3<T1-3-81>,2016-09-25-15-4
13.9,T1-3J-3<T1-3-81>,2016-09-25-15-5
13.5,T1-3J-3<T1-3-81>,2016-09-25-16-0
13.5,T1-3J-3<T1-3-81>,2016-09-25-16-1
14.2,T1-3J-3<T1-3-81>,2016-09-25-16-2
14.3,T1-3J-3<T1-3-81>,2016-09-25-16-3
14.0,T1-3J-3<T1-3-81>,2016-09-25-16-4
14.0,T1-3J-3<T1-3-81>,2016-09-25-16-5
14.0,T1-3J-3<T1-3-81>,2016-09-25-17-0
15.3,T1-3J-3<T1-3-81>,2016-09-25-17-1
14.7,T1-3J-3<T1-3-81>,2016-09-25-17-2
14.2,T1-3J-3<T1-3-81>,2016-09-25-17-3
14.4,T1-3J-3<T1-3-81>,2016-09-25-17-4
13.8,T1-3J-3<T1-3-81>,2016-09-25-17-5
8.6,T1-3J-4<T1-3-85>,2016-09-25-15-0
8.4,T1-3J-4<T1-3-85>,2016-09-25-15-1
8.1,T1-3J-4<T1-3-85>,2016-09-25-15-2
7.2,T1-3J-4<T1-3-85>,2016-09-25-15-3
7.7,T1-3J-4<T1-3-85>,2016-09-25-15-4
7.6,T1-3J-4<T1-3-85>,2016-09-25-15-5
7.9,T1-3J-4<T1-3-85>,2016-09-25-16-0
7.9,T1-3J-4<T1-3-85>,2016-09-25-16-1
8.0,T1-3J-4<T1-3-85>,2016-09-25-16-2
8.4,T1-3J-4<T1-3-85>,2016-09-25-16-3
9.0,T1-3J-4<T1-3-85>,2016-09-25-16-4
9.2,T1-3J-4<T1-3-85>,2016-09-25-16-5
9.3,T1-3J-4<T1-3-85>,2016-09-25-17-0
9.3,T1-3J-4<T1-3-85>,2016-09-25-17-1
9.7,T1-3J-4<T1-3-85>,2016-09-25-17-2
9.5,T1-3J-4<T1-3-85>,2016-09-25-17-3
9.3,T1-3J-4<T1-3-85>,2016-09-25-17-4
9.7,T1-3J-4<T1-3-85>,2016-09-25-17-5
4.6,T1-3J-5<T1-3-83>,2016-09-25-15-0
4.6,T1-3J-5<T1-3-83>,2016-09-25-15-1
4.6,T1-3J-5<T1-3-83>,2016-09-25-15-2
4.5,T1-3J-5<T1-3-83>,2016-09-25-15-3
4.5,T1-3J-5<T1-3-83>,2016-09-25-15-4
4.7,T1-3J-5<T1-3-83>,2016-09-25-15-5
4.7,T1-3J-5<T1-3-83>,2016-09-25-16-0
4.8,T1-3J-5<T1-3-83>,2016-09-25-16-1
4.9,T1-3J-5<T1-3-83>,2016-09-25-16-2
5.0,T1-3J-5<T1-3-83>,2016-09-25-16-3
5.1,T1-3J-5<T1-3-83>,2016-09-25-16-4
5.0,T1-3J-5<T1-3-83>,2016-09-25-16-5
4.9,T1-3J-5<T1-3-83>,2016-09-25-17-0
4.8,T1-3J-5<T1-3-83>,2016-09-25-17-1
4.9,T1-3J-5<T1-3-83>,2016-09-25-17-2
4.6,T1-3J-5<T1-3-83>,2016-09-25-17-3
4.4,T1-3J-5<T1-3-83>,2016-09-25-17-4
4.5,T1-3J-5<T1-3-83>,2016-09-25-17-5
82.2,T1-3J<T1-3J-06>,2016-09-25-15-0
81.8,T1-3J<T1-3J-06>,2016-09-25-15-1
86.5,T1-3J<T1-3J-06>,2016-09-25-15-2
90.2,T1-3J<T1-3J-06>,2016-09-25-15-3
85.5,T1-3J<T1-3J-06>,2016-09-25-15-4
85.1,T1-3J<T1-3J-06>,2016-09-25-15-5
83.3,T1-3J<T1-3J-06>,2016-09-25-16-0
94.9,T1-3J<T1-3J-06>,2016-09-25-16-1
95.0,T1-3J<T1-3J-06>,2016-09-25-16-2
89.7,T1-3J<T1-3J-06>,2016-09-25-16-3
88.1,T1-3J<T1-3J-06>,2016-09-25-16-4
86.2,T1-3J<T1-3J-06>,2016-09-25-16-5
89.2,T1-3J<T1-3J-06>,2016-09-25-17-0
90.2,T1-3J<T1-3J-06>,2016-09-25-17-1
87.2,T1-3J<T1-3J-06>,2016-09-25-17-2
91.9,T1-3J<T1-3J-06>,2016-09-25-17-3
90.7,T1-3J<T1-3J-06>,2016-09-25-17-4
89.4,T1-3J<T1-3J-06>,2016-09-25-17-5
105.5,T1-3J<T1-3J-07>,2016-09-25-15-0
103.7,T1-3J<T1-3J-07>,2016-09-25-15-1
96.0,T1-3J<T1-3J-07>,2016-09-25-15-2
95.0,T1-3J<T1-3J-07>,2016-09-25-15-3
97.5,T1-3J<T1-3J-07>,2016-09-25-15-4
93.6,T1-3J<T1-3J-07>,2016-09-25-15-5
97.6,T1-3J<T1-3J-07>,2016-09-25-16-0
95.4,T1-3J<T1-3J-07>,2016-09-25-16-1
96.7,T1-3J<T1-3J-07>,2016-09-25-16-2
96.4,T1-3J<T1-3J-07>,2016-09-25-16-3
101.9,T1-3J<T1-3J-07>,2016-09-25-16-4
101.9,T1-3J<T1-3J-07>,2016-09-25-16-5
104.6,T1-3J<T1-3J-07>,2016-09-25-17-0
108.2,T1-3J<T1-3J-07>,2016-09-25-17-1
112.8,T1-3J<T1-3J-07>,2016-09-25-17-2
111.6,T1-3J<T1-3J-07>,2016-09-25-17-3
111.3,T1-3J<T1-3J-07>,2016-09-25-17-4
107.1,T1-3J<T1-3J-07>,2016-09-25-17-5
169.1,T1-3L-1<T1-3-95>,2016-09-25-15-0
167.0,T1-3L-1<T1-3-95>,2016-09-25-15-1
171.0,T1-3L-1<T1-3-95>,2016-09-25-15-2
172.8,T1-3L-1<T1-3-95>,2016-09-25-15-3
180.8,T1-3L-1<T1-3-95>,2016-09-25-15-4
181.4,T1-3L-1<T1-3-95>,2016-09-25-15-5
168.7,T1-3L-1<T1-3-95>,2016-09-25-16-0
160.2,T1-3L-1<T1-3-95>,2016-09-25-16-1
152.7,T1-3L-1<T1-3-95>,2016-09-25-16-2
146.0,T1-3L-1<T1-3-95>,2016-09-25-16-3
137.9,T1-3L-1<T1-3-95>,2016-09-25-16-4
126.7,T1-3L-1<T1-3-95>,2016-09-25-16-5
122.0,T1-3L-1<T1-3-95>,2016-09-25-17-0
116.6,T1-3L-1<T1-3-95>,2016-09-25-17-1
117.5,T1-3L-1<T1-3-95>,2016-09-25-17-2
123.1,T1-3L-1<T1-3-95>,2016-09-25-17-3
128.0,T1-3L-1<T1-3-95>,2016-09-25-17-4
132.4,T1-3L-1<T1-3-95>,2016-09-25-17-5
10.2,T1-3L-2<T1-3-90>,2016-09-25-15-0
11.0,T1-3L-2<T1-3-90>,2016-09-25-15-1
11.5,T1-3L-2<T1-3-90>,2016-09-25-15-2
11.3,T1-3L-2<T1-3-90>,2016-09-25-15-3
11.0,T1-3L-2<T1-3-90>,2016-09-25-15-4
10.9,T1-3L-2<T1-3-90>,2016-09-25-15-5
10.8,T1-3L-2<T1-3-90>,2016-09-25-16-0
9.7,T1-3L-2<T1-3-90>,2016-09-25-16-1
9.1,T1-3L-2<T1-3-90>,2016-09-25-16-2
7.7,T1-3L-2<T1-3-90>,2016-09-25-16-3
7.5,T1-3L-2<T1-3-90>,2016-09-25-16-4
7.2,T1-3L-2<T1-3-90>,2016-09-25-16-5
7.0,T1-3L-2<T1-3-90>,2016-09-25-17-0
7.0,T1-3L-2<T1-3-90>,2016-09-25-17-1
7.1,T1-3L-2<T1-3-90>,2016-09-25-17-2
7.2,T1-3L-2<T1-3-90>,2016-09-25-17-3
7.8,T1-3L-2<T1-3-90>,2016-09-25-17-4
8.8,T1-3L-2<T1-3-90>,2016-09-25-17-5
10.4,T1-3L-3<T1-3-91>,2016-09-25-15-0
10.9,T1-3L-3<T1-3-91>,2016-09-25-15-1
10.9,T1-3L-3<T1-3-91>,2016-09-25-15-2
10.9,T1-3L-3<T1-3-91>,2016-09-25-15-3
11.6,T1-3L-3<T1-3-91>,2016-09-25-15-4
10.8,T1-3L-3<T1-3-91>,2016-09-25-15-5
11.3,T1-3L-3<T1-3-91>,2016-09-25-16-0
11.6,T1-3L-3<T1-3-91>,2016-09-25-16-1
11.6,T1-3L-3<T1-3-91>,2016-09-25-16-2
11.4,T1-3L-3<T1-3-91>,2016-09-25-16-3
10.9,T1-3L-3<T1-3-91>,2016-09-25-16-4
9.8,T1-3L-3<T1-3-91>,2016-09-25-16-5
9.0,T1-3L-3<T1-3-91>,2016-09-25-17-0
8.9,T1-3L-3<T1-3-91>,2016-09-25-17-1
8.7,T1-3L-3<T1-3-91>,2016-09-25-17-2
9.0,T1-3L-3<T1-3-91>,2016-09-25-17-3
9.7,T1-3L-3<T1-3-91>,2016-09-25-17-4
9.5,T1-3L-3<T1-3-91>,2016-09-25-17-5
25.7,T1-3L-5<T1-3-92>,2016-09-25-15-0
25.6,T1-3L-5<T1-3-92>,2016-09-25-15-1
24.3,T1-3L-5<T1-3-92>,2016-09-25-15-2
23.9,T1-3L-5<T1-3-92>,2016-09-25-15-3
23.5,T1-3L-5<T1-3-92>,2016-09-25-15-4
23.9,T1-3L-5<T1-3-92>,2016-09-25-15-5
22.8,T1-3L-5<T1-3-92>,2016-09-25-16-0
23.0,T1-3L-5<T1-3-92>,2016-09-25-16-1
23.4,T1-3L-5<T1-3-92>,2016-09-25-16-2
23.8,T1-3L-5<T1-3-92>,2016-09-25-16-3
22.9,T1-3L-5<T1-3-92>,2016-09-25-16-4
23.8,T1-3L-5<T1-3-92>,2016-09-25-16-5
24.5,T1-3L-5<T1-3-92>,2016-09-25-17-0
25.7,T1-3L-5<T1-3-92>,2016-09-25-17-1
24.9,T1-3L-5<T1-3-92>,2016-09-25-17-2
25.4,T1-3L-5<T1-3-92>,2016-09-25-17-3
27.5,T1-3L-5<T1-3-92>,2016-09-25-17-4
27.0,T1-3L-5<T1-3-92>,2016-09-25-17-5
9.4,T1-3L-6<T1-3-88>,2016-09-25-15-0
9.4,T1-3L-6<T1-3-88>,2016-09-25-15-1
9.3,T1-3L-6<T1-3-88>,2016-09-25-15-2
9.1,T1-3L-6<T1-3-88>,2016-09-25-15-3
9.4,T1-3L-6<T1-3-88>,2016-09-25-15-4
9.2,T1-3L-6<T1-3-88>,2016-09-25-15-5
9.0,T1-3L-6<T1-3-88>,2016-09-25-16-0
8.9,T1-3L-6<T1-3-88>,2016-09-25-16-1
8.7,T1-3L-6<T1-3-88>,2016-09-25-16-2
8.5,T1-3L-6<T1-3-88>,2016-09-25-16-3
8.8,T1-3L-6<T1-3-88>,2016-09-25-16-4
9.3,T1-3L-6<T1-3-88>,2016-09-25-16-5
9.1,T1-3L-6<T1-3-88>,2016-09-25-17-0
9.0,T1-3L-6<T1-3-88>,2016-09-25-17-1
9.1,T1-3L-6<T1-3-88>,2016-09-25-17-2
9.0,T1-3L-6<T1-3-88>,2016-09-25-17-3
9.2,T1-3L-6<T1-3-88>,2016-09-25-17-4
8.9,T1-3L-6<T1-3-88>,2016-09-25-17-5
17.4,T1-3L-7<T1-3-96>,2016-09-25-15-0
17.3,T1-3L-7<T1-3-96>,2016-09-25-15-1
16.8,T1-3L-7<T1-3-96>,2016-09-25-15-2
17.2,T1-3L-7<T1-3-96>,2016-09-25-15-3
16.9,T1-3L-7<T1-3-96>,2016-09-25-15-4
16.9,T1-3L-7<T1-3-96>,2016-09-25-15-5
16.8,T1-3L-7<T1-3-96>,2016-09-25-16-0
16.4,T1-3L-7<T1-3-96>,2016-09-25-16-1
16.4,T1-3L-7<T1-3-96>,2016-09-25-16-2
16.3,T1-3L-7<T1-3-96>,2016-09-25-16-3
15.7,T1-3L-7<T1-3-96>,2016-09-25-16-4
15.8,T1-3L-7<T1-3-96>,2016-09-25-16-5
15.7,T1-3L-7<T1-3-96>,2016-09-25-17-0
15.8,T1-3L-7<T1-3-96>,2016-09-25-17-1
15.2,T1-3L-7<T1-3-96>,2016-09-25-17-2
15.9,T1-3L-7<T1-3-96>,2016-09-25-17-3
15.7,T1-3L-7<T1-3-96>,2016-09-25-17-4
16.3,T1-3L-7<T1-3-96>,2016-09-25-17-5
30.0,T1-3L-8<T1-3-94>,2016-09-25-15-0
28.9,T1-3L-8<T1-3-94>,2016-09-25-15-1
29.5,T1-3L-8<T1-3-94>,2016-09-25-15-2
29.3,T1-3L-8<T1-3-94>,2016-09-25-15-3
28.7,T1-3L-8<T1-3-94>,2016-09-25-15-4
30.0,T1-3L-8<T1-3-94>,2016-09-25-15-5
28.7,T1-3L-8<T1-3-94>,2016-09-25-16-0
28.5,T1-3L-8<T1-3-94>,2016-09-25-16-1
28.5,T1-3L-8<T1-3-94>,2016-09-25-16-2
27.4,T1-3L-8<T1-3-94>,2016-09-25-16-3
27.2,T1-3L-8<T1-3-94>,2016-09-25-16-4
27.1,T1-3L-8<T1-3-94>,2016-09-25-16-5
27.3,T1-3L-8<T1-3-94>,2016-09-25-17-0
28.5,T1-3L-8<T1-3-94>,2016-09-25-17-1
29.1,T1-3L-8<T1-3-94>,2016-09-25-17-2
29.1,T1-3L-8<T1-3-94>,2016-09-25-17-3
31.0,T1-3L-8<T1-3-94>,2016-09-25-17-4
30.7,T1-3L-8<T1-3-94>,2016-09-25-17-5
3.7,T1-F-03<T1-1E-08>,2016-09-25-15-0
3.9,T1-F-03<T1-1E-08>,2016-09-25-15-1
4.3,T1-F-03<T1-1E-08>,2016-09-25-15-2
4.1,T1-F-03<T1-1E-08>,2016-09-25-15-3
3.6,T1-F-03<T1-1E-08>,2016-09-25-15-4
3.7,T1-F-03<T1-1E-08>,2016-09-25-15-5
3.7,T1-F-03<T1-1E-08>,2016-09-25-16-0
3.7,T1-F-03<T1-1E-08>,2016-09-25-16-1
3.5,T1-F-03<T1-1E-08>,2016-09-25-16-2
3.6,T1-F-03<T1-1E-08>,2016-09-25-16-3
3.8,T1-F-03<T1-1E-08>,2016-09-25-16-4
4.1,T1-F-03<T1-1E-08>,2016-09-25-16-5
4.3,T1-F-03<T1-1E-08>,2016-09-25-17-0
4.1,T1-F-03<T1-1E-08>,2016-09-25-17-1
3.4,T1-F-03<T1-1E-08>,2016-09-25-17-2
3.5,T1-F-03<T1-1E-08>,2016-09-25-17-3
3.6,T1-F-03<T1-1E-08>,2016-09-25-17-4
3.5,T1-F-03<T1-1E-08>,2016-09-25-17-5
96.8,T1-F-04<T1-1E-06>,2016-09-25-15-0
96.4,T1-F-04<T1-1E-06>,2016-09-25-15-1
93.6,T1-F-04<T1-1E-06>,2016-09-25-15-2
93.4,T1-F-04<T1-1E-06>,2016-09-25-15-3
96.2,T1-F-04<T1-1E-06>,2016-09-25-15-4
95.2,T1-F-04<T1-1E-06>,2016-09-25-15-5
94.4,T1-F-04<T1-1E-06>,2016-09-25-16-0
95.4,T1-F-04<T1-1E-06>,2016-09-25-16-1
96.2,T1-F-04<T1-1E-06>,2016-09-25-16-2
94.8,T1-F-04<T1-1E-06>,2016-09-25-16-3
97.8,T1-F-04<T1-1E-06>,2016-09-25-16-4
94.8,T1-F-04<T1-1E-06>,2016-09-25-16-5
94.3,T1-F-04<T1-1E-06>,2016-09-25-17-0
95.6,T1-F-04<T1-1E-06>,2016-09-25-17-1
93.5,T1-F-04<T1-1E-06>,2016-09-25-17-2
95.0,T1-F-04<T1-1E-06>,2016-09-25-17-3
95.1,T1-F-04<T1-1E-06>,2016-09-25-17-4
95.7,T1-F-04<T1-1E-06>,2016-09-25-17-5
149.6,T1-F-05<T1-1E-07>,2016-09-25-15-0
149.5,T1-F-05<T1-1E-07>,2016-09-25-15-1
144.5,T1-F-05<T1-1E-07>,2016-09-25-15-2
144.9,T1-F-05<T1-1E-07>,2016-09-25-15-3
149.9,T1-F-05<T1-1E-07>,2016-09-25-15-4
146.6,T1-F-05<T1-1E-07>,2016-09-25-15-5
145.4,T1-F-05<T1-1E-07>,2016-09-25-16-0
144.0,T1-F-05<T1-1E-07>,2016-09-25-16-1
145.8,T1-F-05<T1-1E-07>,2016-09-25-16-2
145.1,T1-F-05<T1-1E-07>,2016-09-25-16-3
147.8,T1-F-05<T1-1E-07>,2016-09-25-16-4
143.6,T1-F-05<T1-1E-07>,2016-09-25-16-5
143.4,T1-F-05<T1-1E-07>,2016-09-25-17-0
146.7,T1-F-05<T1-1E-07>,2016-09-25-17-1
147.0,T1-F-05<T1-1E-07>,2016-09-25-17-2
149.5,T1-F-05<T1-1E-07>,2016-09-25-17-3
148.4,T1-F-05<T1-1E-07>,2016-09-25-17-4
145.5,T1-F-05<T1-1E-07>,2016-09-25-17-5
116.7,T1-F-06<T1-BC-01>,2016-09-25-15-0
115.7,T1-F-06<T1-BC-01>,2016-09-25-15-1
119.1,T1-F-06<T1-BC-01>,2016-09-25-15-2
115.9,T1-F-06<T1-BC-01>,2016-09-25-15-3
112.1,T1-F-06<T1-BC-01>,2016-09-25-15-4
107.5,T1-F-06<T1-BC-01>,2016-09-25-15-5
107.6,T1-F-06<T1-BC-01>,2016-09-25-16-0
107.5,T1-F-06<T1-BC-01>,2016-09-25-16-1
106.8,T1-F-06<T1-BC-01>,2016-09-25-16-2
107.3,T1-F-06<T1-BC-01>,2016-09-25-16-3
106.8,T1-F-06<T1-BC-01>,2016-09-25-16-4
103.8,T1-F-06<T1-BC-01>,2016-09-25-16-5
106.2,T1-F-06<T1-BC-01>,2016-09-25-17-0
106.9,T1-F-06<T1-BC-01>,2016-09-25-17-1
106.2,T1-F-06<T1-BC-01>,2016-09-25-17-2
105.4,T1-F-06<T1-BC-01>,2016-09-25-17-3
